"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
63,7 Jun 2022 08:15:49.776,7 Jun 2022 08:23:32.565,462.788
64,7 Jun 2022 09:51:31.151,7 Jun 2022 09:57:15.765,344.614
65,7 Jun 2022 11:27:30.391,7 Jun 2022 11:29:34.398,124.008
66,7 Jun 2022 14:34:45.754,7 Jun 2022 14:37:46.800,181.046
67,7 Jun 2022 16:07:23.079,7 Jun 2022 16:13:38.632,375.553
68,7 Jun 2022 17:41:23.594,7 Jun 2022 17:49:18.551,474.957
69,7 Jun 2022 19:16:59.075,7 Jun 2022 19:24:50.916,471.841
70,7 Jun 2022 20:54:27.031,7 Jun 2022 21:00:06.024,338.993
71,8 Jun 2022 05:01:38.063,8 Jun 2022 05:07:56.224,378.161
72,8 Jun 2022 06:36:58.532,8 Jun 2022 06:44:59.925,481.393
73,8 Jun 2022 08:12:32.646,8 Jun 2022 08:20:15.725,463.079
74,8 Jun 2022 09:48:13.989,8 Jun 2022 09:53:59.277,345.287
75,8 Jun 2022 11:24:13.010,8 Jun 2022 11:26:18.345,125.336
76,8 Jun 2022 14:31:29.553,8 Jun 2022 14:34:29.539,179.986
77,8 Jun 2022 16:04:06.526,8 Jun 2022 16:10:21.478,374.953
78,8 Jun 2022 17:38:06.679,8 Jun 2022 17:46:01.426,474.747
79,8 Jun 2022 19:13:41.741,8 Jun 2022 19:21:33.830,472.090
80,8 Jun 2022 20:51:09.168,8 Jun 2022 20:56:49.070,339.902
81,9 Jun 2022 04:58:21.063,9 Jun 2022 05:04:38.481,377.418
82,9 Jun 2022 06:33:41.436,9 Jun 2022 06:41:42.677,481.241
83,9 Jun 2022 08:09:15.516,9 Jun 2022 08:16:58.884,463.369
84,9 Jun 2022 09:44:56.828,9 Jun 2022 09:50:42.786,345.959
85,9 Jun 2022 11:20:55.633,9 Jun 2022 11:23:02.293,126.660
86,9 Jun 2022 14:28:13.353,9 Jun 2022 14:31:12.276,178.922
87,9 Jun 2022 16:00:49.974,9 Jun 2022 16:07:04.324,374.350
88,9 Jun 2022 17:34:49.766,9 Jun 2022 17:42:44.301,474.536
89,9 Jun 2022 19:10:24.408,9 Jun 2022 19:18:16.744,472.336
90,9 Jun 2022 20:47:51.307,9 Jun 2022 20:53:32.114,340.808
91,10 Jun 2022 04:55:04.065,10 Jun 2022 05:01:20.737,376.672
92,10 Jun 2022 06:30:24.340,10 Jun 2022 06:38:25.426,481.085
93,10 Jun 2022 08:05:58.385,10 Jun 2022 08:13:42.043,463.658
94,10 Jun 2022 09:41:39.667,10 Jun 2022 09:47:26.295,346.628
95,10 Jun 2022 11:17:38.261,10 Jun 2022 11:19:46.235,127.974
96,10 Jun 2022 14:24:57.157,10 Jun 2022 14:27:55.011,177.854
97,10 Jun 2022 15:57:33.423,10 Jun 2022 16:03:47.170,373.747
98,10 Jun 2022 17:31:32.854,10 Jun 2022 17:39:27.176,474.322
99,10 Jun 2022 19:07:07.077,10 Jun 2022 19:14:59.660,472.583
100,10 Jun 2022 20:44:33.449,10 Jun 2022 20:50:15.158,341.709
101,11 Jun 2022 04:51:47.066,11 Jun 2022 04:58:02.990,375.924
102,11 Jun 2022 06:27:07.245,11 Jun 2022 06:35:08.172,480.927
103,11 Jun 2022 08:02:41.255,11 Jun 2022 08:10:25.198,463.943
104,11 Jun 2022 09:38:22.505,11 Jun 2022 09:44:09.801,347.296
105,11 Jun 2022 11:14:20.894,11 Jun 2022 11:16:30.170,129.276
106,11 Jun 2022 14:21:40.962,11 Jun 2022 14:24:37.744,176.782
107,11 Jun 2022 15:54:16.874,11 Jun 2022 16:00:30.015,373.141
108,11 Jun 2022 17:28:15.943,11 Jun 2022 17:36:10.051,474.107
109,11 Jun 2022 19:03:49.748,11 Jun 2022 19:11:42.574,472.826
110,11 Jun 2022 20:41:15.593,11 Jun 2022 20:46:58.201,342.608
111,12 Jun 2022 04:48:30.069,12 Jun 2022 04:54:45.240,375.172
112,12 Jun 2022 06:23:50.149,12 Jun 2022 06:31:50.917,480.768
113,12 Jun 2022 07:59:24.125,12 Jun 2022 08:07:08.351,464.226
114,12 Jun 2022 09:35:05.345,12 Jun 2022 09:40:53.309,347.964
115,12 Jun 2022 11:11:03.530,12 Jun 2022 11:13:14.099,130.569
116,12 Jun 2022 14:18:24.770,12 Jun 2022 14:21:20.476,175.706
117,12 Jun 2022 15:51:00.326,12 Jun 2022 15:57:12.860,372.534
118,12 Jun 2022 17:24:59.034,12 Jun 2022 17:32:52.925,473.890
119,12 Jun 2022 19:00:32.420,12 Jun 2022 19:08:25.487,473.067
120,12 Jun 2022 20:37:57.741,12 Jun 2022 20:43:41.242,343.502
121,13 Jun 2022 04:45:13.072,13 Jun 2022 04:51:27.488,374.417
122,13 Jun 2022 06:20:33.054,13 Jun 2022 06:28:33.660,480.606
123,13 Jun 2022 07:56:06.995,13 Jun 2022 08:03:51.503,464.508
124,13 Jun 2022 09:31:48.184,13 Jun 2022 09:37:36.812,348.628
125,13 Jun 2022 11:07:46.170,13 Jun 2022 11:09:58.025,131.854
126,13 Jun 2022 14:15:08.580,13 Jun 2022 14:18:03.206,174.626
127,13 Jun 2022 15:47:43.780,13 Jun 2022 15:53:55.705,371.926
128,13 Jun 2022 17:21:42.127,13 Jun 2022 17:29:35.799,473.672
129,13 Jun 2022 18:57:15.094,13 Jun 2022 19:05:08.399,473.305
130,13 Jun 2022 20:34:39.891,13 Jun 2022 20:40:24.282,344.392
131,14 Jun 2022 04:41:56.076,14 Jun 2022 04:48:09.734,373.658
132,14 Jun 2022 06:17:15.958,14 Jun 2022 06:25:16.401,480.443
133,14 Jun 2022 07:52:49.865,14 Jun 2022 08:00:34.653,464.788
134,14 Jun 2022 09:28:31.023,14 Jun 2022 09:34:20.313,349.290
135,14 Jun 2022 11:04:28.814,14 Jun 2022 11:06:41.946,133.132
136,14 Jun 2022 14:11:52.392,14 Jun 2022 14:14:45.934,173.542
137,14 Jun 2022 15:44:27.234,14 Jun 2022 15:50:38.550,371.316
138,14 Jun 2022 17:18:25.221,14 Jun 2022 17:26:18.673,473.452
139,14 Jun 2022 18:53:57.770,14 Jun 2022 19:01:51.312,473.541
140,14 Jun 2022 20:31:22.043,14 Jun 2022 20:37:07.322,345.279
141,15 Jun 2022 04:38:39.080,15 Jun 2022 04:44:51.976,372.896
142,15 Jun 2022 06:13:58.863,15 Jun 2022 06:21:59.140,480.277
143,15 Jun 2022 07:49:32.734,15 Jun 2022 07:57:17.802,465.067
144,15 Jun 2022 09:25:13.862,15 Jun 2022 09:31:03.814,349.952
145,15 Jun 2022 11:01:11.460,15 Jun 2022 11:03:25.863,134.402
146,15 Jun 2022 14:08:36.206,15 Jun 2022 14:11:28.662,172.456
147,15 Jun 2022 15:41:10.690,15 Jun 2022 15:47:21.394,370.704
148,15 Jun 2022 17:15:08.317,15 Jun 2022 17:23:01.547,473.230
149,15 Jun 2022 18:50:40.448,15 Jun 2022 18:58:34.224,473.776
150,15 Jun 2022 20:28:04.197,15 Jun 2022 20:33:50.358,346.161
151,16 Jun 2022 04:35:22.086,16 Jun 2022 04:41:34.216,372.131
152,16 Jun 2022 06:10:41.768,16 Jun 2022 06:18:41.878,480.110
153,16 Jun 2022 07:46:15.604,16 Jun 2022 07:54:00.948,465.344
154,16 Jun 2022 09:21:56.701,16 Jun 2022 09:27:47.314,350.613
155,16 Jun 2022 10:57:54.110,16 Jun 2022 11:00:09.776,135.666
156,16 Jun 2022 14:05:20.022,16 Jun 2022 14:08:11.388,171.366
157,16 Jun 2022 15:37:54.150,16 Jun 2022 15:44:04.239,370.089
158,16 Jun 2022 17:11:51.414,16 Jun 2022 17:19:44.420,473.006
159,16 Jun 2022 18:47:23.128,16 Jun 2022 18:55:17.135,474.008
160,16 Jun 2022 20:24:46.353,16 Jun 2022 20:30:33.395,347.042
161,17 Jun 2022 04:32:05.092,17 Jun 2022 04:38:16.454,371.361
162,17 Jun 2022 06:07:24.673,17 Jun 2022 06:15:24.614,479.941
163,17 Jun 2022 07:42:58.474,17 Jun 2022 07:50:44.094,465.619
164,17 Jun 2022 09:18:39.541,17 Jun 2022 09:24:30.813,351.273
165,17 Jun 2022 10:54:36.765,17 Jun 2022 10:56:53.686,136.921
166,17 Jun 2022 14:02:03.840,17 Jun 2022 14:04:54.112,170.272
167,17 Jun 2022 15:34:37.608,17 Jun 2022 15:40:47.084,369.475
168,17 Jun 2022 17:08:34.513,17 Jun 2022 17:16:27.294,472.781
169,17 Jun 2022 18:44:05.810,17 Jun 2022 18:52:00.047,474.237
170,17 Jun 2022 20:21:28.514,17 Jun 2022 20:27:16.430,347.916
171,18 Jun 2022 04:28:48.100,18 Jun 2022 04:34:58.689,370.589
172,18 Jun 2022 06:04:07.579,18 Jun 2022 06:12:07.348,479.769
173,18 Jun 2022 07:39:41.345,18 Jun 2022 07:47:27.238,465.893
174,18 Jun 2022 09:15:22.380,18 Jun 2022 09:21:14.311,351.931
175,18 Jun 2022 10:51:19.421,18 Jun 2022 10:53:37.592,138.171
176,18 Jun 2022 13:58:47.661,18 Jun 2022 14:01:36.835,169.175
177,18 Jun 2022 15:31:21.068,18 Jun 2022 15:37:29.928,368.860
178,18 Jun 2022 17:05:17.614,18 Jun 2022 17:13:10.168,472.554
179,18 Jun 2022 18:40:48.493,18 Jun 2022 18:48:42.959,474.465
180,18 Jun 2022 20:18:10.678,18 Jun 2022 20:23:59.464,348.785
181,19 Jun 2022 04:25:31.109,19 Jun 2022 04:31:40.922,369.813
182,19 Jun 2022 06:00:50.485,19 Jun 2022 06:08:50.080,479.596
183,19 Jun 2022 07:36:24.215,19 Jun 2022 07:44:10.380,466.165
184,19 Jun 2022 09:12:05.220,19 Jun 2022 09:17:57.808,352.587
185,19 Jun 2022 10:48:02.081,19 Jun 2022 10:50:21.494,139.413
186,19 Jun 2022 13:55:31.484,19 Jun 2022 13:58:19.557,168.073
187,19 Jun 2022 15:28:04.530,19 Jun 2022 15:34:12.773,368.243
188,19 Jun 2022 17:02:00.716,19 Jun 2022 17:09:53.041,472.325
189,19 Jun 2022 18:37:31.179,19 Jun 2022 18:45:25.870,474.691
190,19 Jun 2022 20:14:52.845,19 Jun 2022 20:20:42.497,349.652
191,20 Jun 2022 04:22:14.118,20 Jun 2022 04:28:23.152,369.034
192,20 Jun 2022 05:57:33.391,20 Jun 2022 06:05:32.811,479.420
193,20 Jun 2022 07:33:07.086,20 Jun 2022 07:40:53.521,466.435
194,20 Jun 2022 09:08:48.060,20 Jun 2022 09:14:41.303,353.242
195,20 Jun 2022 10:44:44.744,20 Jun 2022 10:47:05.392,140.649
196,20 Jun 2022 13:52:15.310,20 Jun 2022 13:55:02.277,166.967
197,20 Jun 2022 15:24:47.993,20 Jun 2022 15:30:55.617,367.625
198,20 Jun 2022 16:58:43.820,20 Jun 2022 17:06:35.915,472.095
199,20 Jun 2022 18:34:13.867,20 Jun 2022 18:42:08.781,474.915
200,20 Jun 2022 20:11:35.015,20 Jun 2022 20:17:25.529,350.514
201,21 Jun 2022 04:18:57.129,21 Jun 2022 04:25:05.380,368.252
202,21 Jun 2022 05:54:16.298,21 Jun 2022 06:02:15.540,479.242
203,21 Jun 2022 07:29:49.957,21 Jun 2022 07:37:36.661,466.704
204,21 Jun 2022 09:05:30.901,21 Jun 2022 09:11:24.796,353.895
205,21 Jun 2022 10:41:27.410,21 Jun 2022 10:43:49.287,141.876
206,21 Jun 2022 13:48:59.139,21 Jun 2022 13:51:44.994,165.855
207,21 Jun 2022 15:21:31.457,21 Jun 2022 15:27:38.461,367.004
208,21 Jun 2022 16:55:26.926,21 Jun 2022 17:03:18.788,471.863
209,21 Jun 2022 18:30:56.556,21 Jun 2022 18:38:51.692,475.136
210,21 Jun 2022 20:08:17.188,21 Jun 2022 20:14:08.561,351.373
211,22 Jun 2022 04:15:40.140,22 Jun 2022 04:21:47.607,367.468
212,22 Jun 2022 05:50:59.204,22 Jun 2022 05:58:58.267,479.063
213,22 Jun 2022 07:26:32.828,22 Jun 2022 07:34:19.801,466.973
214,22 Jun 2022 09:02:13.742,22 Jun 2022 09:08:08.289,354.547
215,22 Jun 2022 10:38:10.080,22 Jun 2022 10:40:33.177,143.097
216,22 Jun 2022 13:45:42.971,22 Jun 2022 13:48:27.710,164.739
217,22 Jun 2022 15:18:14.923,22 Jun 2022 15:24:21.305,366.382
218,22 Jun 2022 16:52:10.033,22 Jun 2022 17:00:01.662,471.629
219,22 Jun 2022 18:27:39.247,22 Jun 2022 18:35:34.603,475.356
220,22 Jun 2022 20:04:59.363,22 Jun 2022 20:10:51.591,352.228
221,23 Jun 2022 04:12:23.152,23 Jun 2022 04:18:29.831,366.679
222,23 Jun 2022 05:47:42.111,23 Jun 2022 05:55:40.992,478.881
223,23 Jun 2022 07:23:15.699,23 Jun 2022 07:31:02.938,467.239
224,23 Jun 2022 08:58:56.583,23 Jun 2022 09:04:51.780,355.197
225,23 Jun 2022 10:34:52.753,23 Jun 2022 10:37:17.063,144.310
226,23 Jun 2022 13:42:26.805,23 Jun 2022 13:45:10.423,163.618
227,23 Jun 2022 15:14:58.390,23 Jun 2022 15:21:04.149,365.759
228,23 Jun 2022 16:48:53.142,23 Jun 2022 16:56:44.535,471.393
229,23 Jun 2022 18:24:21.940,23 Jun 2022 18:32:17.514,475.573
230,23 Jun 2022 20:01:41.540,23 Jun 2022 20:07:34.621,353.080
231,24 Jun 2022 04:09:06.165,24 Jun 2022 04:15:12.051,365.887
232,24 Jun 2022 05:44:25.018,24 Jun 2022 05:52:23.716,478.698
233,24 Jun 2022 07:19:58.570,24 Jun 2022 07:27:46.072,467.502
234,24 Jun 2022 08:55:39.422,24 Jun 2022 09:01:35.269,355.848
235,24 Jun 2022 10:31:35.429,24 Jun 2022 10:34:00.945,145.516
236,24 Jun 2022 13:39:10.642,24 Jun 2022 13:41:53.134,162.492
237,24 Jun 2022 15:11:41.859,24 Jun 2022 15:17:46.993,365.135
238,24 Jun 2022 16:45:36.252,24 Jun 2022 16:53:27.408,471.156
239,24 Jun 2022 18:21:04.635,24 Jun 2022 18:29:00.424,475.789
240,24 Jun 2022 19:58:23.720,24 Jun 2022 20:04:17.649,353.929
241,25 Jun 2022 04:05:49.178,25 Jun 2022 04:11:54.269,365.091
242,25 Jun 2022 05:41:07.925,25 Jun 2022 05:49:06.438,478.512
243,25 Jun 2022 07:16:41.442,25 Jun 2022 07:24:29.206,467.764
244,25 Jun 2022 08:52:22.263,25 Jun 2022 08:58:18.758,356.494
245,25 Jun 2022 10:28:18.108,25 Jun 2022 10:30:44.824,146.716
246,25 Jun 2022 13:35:54.482,25 Jun 2022 13:38:35.844,161.361
247,25 Jun 2022 15:08:25.329,25 Jun 2022 15:14:29.836,364.508
248,25 Jun 2022 16:42:19.364,25 Jun 2022 16:50:10.281,470.917
249,25 Jun 2022 18:17:47.332,25 Jun 2022 18:25:43.334,476.002
250,25 Jun 2022 19:55:05.903,25 Jun 2022 20:01:00.676,354.773
251,26 Jun 2022 04:02:32.193,26 Jun 2022 04:08:36.484,364.291
252,26 Jun 2022 05:37:50.833,26 Jun 2022 05:45:49.157,478.324
253,26 Jun 2022 07:13:24.313,26 Jun 2022 07:21:12.337,468.024
254,26 Jun 2022 08:49:05.105,26 Jun 2022 08:55:02.244,357.140
255,26 Jun 2022 10:25:00.792,26 Jun 2022 10:27:28.700,147.908
256,26 Jun 2022 13:32:38.325,26 Jun 2022 13:35:18.551,160.226
257,26 Jun 2022 15:05:08.800,26 Jun 2022 15:11:12.679,363.879
258,26 Jun 2022 16:39:02.477,26 Jun 2022 16:46:53.151,470.674
259,26 Jun 2022 18:14:30.030,26 Jun 2022 18:22:26.244,476.214
260,26 Jun 2022 19:51:48.088,26 Jun 2022 19:57:43.703,355.614
261,27 Jun 2022 03:59:15.210,27 Jun 2022 04:05:18.696,363.486
262,27 Jun 2022 05:34:33.740,27 Jun 2022 05:42:31.875,478.135
263,27 Jun 2022 07:10:07.185,27 Jun 2022 07:17:55.467,468.282
264,27 Jun 2022 08:45:47.946,27 Jun 2022 08:51:45.730,357.784
265,27 Jun 2022 10:21:43.475,27 Jun 2022 10:24:12.577,149.102
266,27 Jun 2022 13:29:22.170,27 Jun 2022 13:32:01.256,159.086
267,27 Jun 2022 15:01:52.272,27 Jun 2022 15:07:55.522,363.249
268,27 Jun 2022 16:35:45.592,27 Jun 2022 16:43:36.024,470.431
269,27 Jun 2022 18:11:12.730,27 Jun 2022 18:19:09.154,476.423
270,27 Jun 2022 19:48:30.276,27 Jun 2022 19:54:26.728,356.452
271,28 Jun 2022 03:55:58.226,28 Jun 2022 04:02:00.906,362.679
272,28 Jun 2022 05:31:16.648,28 Jun 2022 05:39:14.591,477.943
273,28 Jun 2022 07:06:50.056,28 Jun 2022 07:14:38.595,468.539
274,28 Jun 2022 08:42:30.788,28 Jun 2022 08:48:29.214,358.426
275,28 Jun 2022 10:18:26.161,28 Jun 2022 10:20:56.447,150.286
276,28 Jun 2022 13:26:06.018,28 Jun 2022 13:28:43.959,157.941
277,28 Jun 2022 14:58:35.746,28 Jun 2022 15:04:38.364,362.618
278,28 Jun 2022 16:32:28.709,28 Jun 2022 16:40:18.896,470.187
279,28 Jun 2022 18:07:55.432,28 Jun 2022 18:15:52.063,476.630
280,28 Jun 2022 19:45:12.467,28 Jun 2022 19:51:09.752,357.285
281,29 Jun 2022 03:52:41.244,29 Jun 2022 03:58:43.113,361.869
282,29 Jun 2022 05:27:59.556,29 Jun 2022 05:35:57.305,477.749
283,29 Jun 2022 07:03:32.928,29 Jun 2022 07:11:21.722,468.794
284,29 Jun 2022 08:39:13.629,29 Jun 2022 08:45:12.697,359.068
285,29 Jun 2022 10:15:08.849,29 Jun 2022 10:17:40.313,151.464
286,29 Jun 2022 13:22:49.868,29 Jun 2022 13:25:26.660,156.792
287,29 Jun 2022 14:55:19.221,29 Jun 2022 15:01:21.205,361.985
288,29 Jun 2022 16:29:11.827,29 Jun 2022 16:37:01.768,469.941
289,29 Jun 2022 18:04:38.136,29 Jun 2022 18:12:34.972,476.836
290,29 Jun 2022 19:41:54.660,29 Jun 2022 19:47:52.775,358.115
291,30 Jun 2022 03:49:24.262,30 Jun 2022 03:55:25.317,361.055
292,30 Jun 2022 05:24:42.464,30 Jun 2022 05:32:40.017,477.553
293,30 Jun 2022 07:00:15.799,30 Jun 2022 07:08:04.847,469.048
294,30 Jun 2022 08:35:56.471,30 Jun 2022 08:41:56.178,359.707
295,30 Jun 2022 10:11:51.540,30 Jun 2022 10:14:24.177,152.637
296,30 Jun 2022 13:19:33.721,30 Jun 2022 13:22:09.359,155.638
297,30 Jun 2022 14:52:02.697,30 Jun 2022 14:58:04.047,361.350
298,30 Jun 2022 16:25:54.947,30 Jun 2022 16:33:44.641,469.694
299,30 Jun 2022 18:01:20.842,30 Jun 2022 18:09:17.881,477.039
300,30 Jun 2022 19:38:36.856,30 Jun 2022 19:44:35.797,358.941
301,1 Jul 2022 03:46:07.281,1 Jul 2022 03:52:07.519,360.238
302,1 Jul 2022 05:21:25.372,1 Jul 2022 05:29:22.728,477.355
303,1 Jul 2022 06:56:58.671,1 Jul 2022 07:04:47.970,469.299
304,1 Jul 2022 08:32:39.313,1 Jul 2022 08:38:39.659,360.346
305,1 Jul 2022 10:08:34.232,1 Jul 2022 10:11:08.038,153.806
306,1 Jul 2022 13:16:17.577,1 Jul 2022 13:18:52.056,154.479
307,1 Jul 2022 14:48:46.175,1 Jul 2022 14:54:46.889,360.714
308,1 Jul 2022 16:22:38.068,1 Jul 2022 16:30:27.513,469.445
309,1 Jul 2022 17:58:03.550,1 Jul 2022 18:06:00.790,477.240
310,1 Jul 2022 19:35:19.054,1 Jul 2022 19:41:18.818,359.763
311,2 Jul 2022 03:42:50.301,2 Jul 2022 03:48:49.718,359.417
312,2 Jul 2022 05:18:08.281,2 Jul 2022 05:26:05.436,477.155
313,2 Jul 2022 06:53:41.543,2 Jul 2022 07:01:31.092,469.550
314,2 Jul 2022 08:29:22.155,2 Jul 2022 08:35:23.138,360.983
315,2 Jul 2022 10:05:16.927,2 Jul 2022 10:07:51.896,154.969
316,2 Jul 2022 13:13:01.436,2 Jul 2022 13:15:34.751,153.315
317,2 Jul 2022 14:45:29.654,2 Jul 2022 14:51:29.731,360.077
318,2 Jul 2022 16:19:21.191,2 Jul 2022 16:27:10.385,469.194
319,2 Jul 2022 17:54:46.259,2 Jul 2022 18:02:43.698,477.439
320,2 Jul 2022 19:32:01.256,2 Jul 2022 19:38:01.838,360.582
321,3 Jul 2022 03:39:33.322,3 Jul 2022 03:45:31.915,358.593
322,3 Jul 2022 05:14:51.190,3 Jul 2022 05:22:48.143,476.953
323,3 Jul 2022 06:50:24.415,3 Jul 2022 06:58:14.213,469.798
324,3 Jul 2022 08:26:04.997,3 Jul 2022 08:32:06.616,361.619
325,3 Jul 2022 10:01:59.625,3 Jul 2022 10:04:35.752,156.127
326,3 Jul 2022 13:09:45.298,3 Jul 2022 13:12:17.444,152.146
327,3 Jul 2022 14:42:13.134,3 Jul 2022 14:48:12.573,359.439
328,3 Jul 2022 16:16:04.315,3 Jul 2022 16:23:53.257,468.942
329,3 Jul 2022 17:51:28.970,3 Jul 2022 17:59:26.607,477.636
330,3 Jul 2022 19:28:43.460,3 Jul 2022 19:34:44.857,361.398
331,4 Jul 2022 03:36:16.345,4 Jul 2022 03:42:14.110,357.765
332,4 Jul 2022 05:11:34.099,4 Jul 2022 05:19:30.848,476.749
333,4 Jul 2022 06:47:07.287,4 Jul 2022 06:54:57.334,470.047
334,4 Jul 2022 08:22:47.840,4 Jul 2022 08:28:50.092,362.253
335,4 Jul 2022 09:58:42.324,4 Jul 2022 10:01:19.604,157.280
336,4 Jul 2022 13:06:29.163,4 Jul 2022 13:09:00.135,150.972
337,4 Jul 2022 14:38:56.616,4 Jul 2022 14:44:55.414,358.798
338,4 Jul 2022 16:12:47.441,4 Jul 2022 16:20:36.129,468.688
339,4 Jul 2022 17:48:11.684,4 Jul 2022 17:56:09.515,477.831
340,4 Jul 2022 19:25:25.664,4 Jul 2022 19:31:27.876,362.212
341,5 Jul 2022 03:32:59.368,5 Jul 2022 03:38:56.301,356.933
342,5 Jul 2022 05:08:17.008,5 Jul 2022 05:16:13.551,476.543
343,5 Jul 2022 06:43:50.160,5 Jul 2022 06:51:40.452,470.292
344,5 Jul 2022 08:19:30.682,5 Jul 2022 08:25:33.568,362.885
345,5 Jul 2022 09:55:25.026,5 Jul 2022 09:58:03.453,158.427
346,5 Jul 2022 13:03:13.031,5 Jul 2022 13:05:42.823,149.791
347,5 Jul 2022 14:35:40.099,5 Jul 2022 14:41:38.256,358.157
348,5 Jul 2022 16:09:30.569,5 Jul 2022 16:17:19.001,468.432
